image,labels
000000000139.jpg,machine:0.7788;consumer_electronics:0.7788;television:0.7788;structure:0.7442;wood_processed:0.6567;interior_room:0.6557;living_room:0.6548;furniture:0.6063
000000505169.jpg,bathroom:0.8774;interior_room:0.8774;shower:0.8774;toilet_seat:0.5562;tool:0.5562;material:0.2086;textile:0.1860;structure:0.1583
000000505451.jpg,liquid:0.7969;ocean:0.7969;water:0.7969;water_body:0.7969;recreation:0.5306;sport:0.5306;watersport:0.5303;surfing:0.5303
000000505565.jpg,animal:0.8880;bird:0.8880;stork:0.8877;land:0.5688;outdoor:0.5688;grass:0.5688;plant:0.2715;foliage:0.2361
000000505573.jpg,structure:0.8433;wood_processed:0.8433;material:0.5664;textile:0.5664;animal:0.5212;mammal:0.5212;canine:0.5212;dog:0.5212
000000505638.jpg,machine:0.8897;vehicle:0.8897;train:0.8896;train_real:0.8896;outdoor:0.7835;sky:0.7231;blue_sky:0.7231;land:0.6141
000000505789.jpg,structure:0.9581;people:0.9304;adult:0.9302;plant:0.9192;foliage:0.8940;fence:0.8887;arch:0.8677;clothing:0.8335
000000505942.jpg,outdoor:0.9134;land:0.9133;people:0.8833;adult:0.8833;path:0.8824;sidewalk:0.8818;structure:0.7306;road:0.6909
000000506004.jpg,outdoor:0.9737;amusement_park:0.8594;land:0.8594;park:0.8594;ferris_wheel:0.8594;sky:0.8379;cloudy:0.8379;liquid:0.4812
000000506178.jpg,people:0.9238;adult:0.9238;clothing:0.4609;jeans:0.4609;art:0.3821;decoration:0.3813;frame:0.3813;material:0.2152
000000506279.jpg,tableware:0.9048;utensil:0.9048;drinking_glass:0.9048;liquid:0.4252;drink:0.4252;juice:0.3867;cocktail:0.3206;martini:0.3206
000000506310.jpg,structure:0.8316;wood_processed:0.8130;furniture:0.5195;cabinet:0.5195;machine:0.4296;appliance:0.4296;refrigerator:0.4294;material:0.3694
000000506454.jpg,structure:0.9162;land:0.9150;outdoor:0.9150;grass:0.9150;bench:0.9062;furniture:0.9062;wood_natural:0.5454;plant:0.2918
000000506656.jpg,animal:0.9146;horse:0.9146;mammal:0.9146;ungulates:0.9146;people:0.8379;adult:0.8379;outdoor:0.8312;sky:0.8301
000000506707.jpg,outdoor:0.8960;grass:0.8960;land:0.8960;people:0.8760;adult:0.8760;structure:0.8316;fence:0.8291;recreation:0.8246
000000506933.jpg,eyeglasses:0.9282;optical_equipment:0.9282;adult:0.9126;people:0.9126;machine:0.7378;consumer_electronics:0.7378;container:0.2371;cardboard_box:0.2341
000000507015.jpg,outdoor:0.8394;grass:0.8394;land:0.8394;people:0.8248;adult:0.8247;recreation:0.7915;sport:0.7915;ballgames:0.7915
000000507037.jpg,people:0.9496;adult:0.9375;outdoor:0.9156;land:0.9115;grass:0.9111;machine:0.8546;vehicle:0.8545;bicycle:0.8545
000000507042.jpg,animal:0.9937;giraffe:0.9937;mammal:0.9937;ungulates:0.9937;structure:0.5493;fence:0.5483;outdoor:0.4411;land:0.3718
000000507081.jpg,structure:0.4642;furniture:0.4570;cabinet:0.4524;conveyance:0.2315;portal:0.2315;window:0.2314;interior_room:0.2108;table:0.1794
000000507223.jpg,outdoor:0.9155;grass:0.9155;land:0.9155;people:0.8858;adult:0.8857;recreation:0.8361;sport:0.8361;ballgames:0.8345
000000507235.jpg,tableware:0.9729;utensil:0.9729;plate:0.9468;bowl:0.8276;food:0.4274;springroll:0.3596;structure:0.3548;furniture:0.3477
000000507473.jpg,material:0.7832;curtain:0.7822;eyeglasses:0.6997;optical_equipment:0.6997;structure:0.6965;wood_processed:0.6919;people:0.6165;adult:0.6152
000000507575.jpg,structure:0.7845;cord:0.7710;wood_processed:0.7666;machine:0.7028;consumer_electronics:0.7028;computer:0.7026;computer_monitor:0.5991;computer_keyboard:0.5972
000000507667.jpg,art:0.5659;statue:0.5659;people:0.4053;adult:0.4053;outdoor:0.3360;land:0.3360;grass:0.3101;machine:0.2561
000000507797.jpg,people:0.8683;adult:0.8682;structure:0.6868;container:0.2669;luggage:0.2669;purse:0.2622;train_station:0.1833;child:0.1604
000000507893.jpg,structure:0.7619;conveyance:0.7616;portal:0.7616;window:0.7598;toilet_seat:0.6294;tool:0.6294;bathroom:0.4414;interior_room:0.4414
000000507975.jpg,land:0.9334;outdoor:0.9334;grass:0.9331;adult:0.9102;people:0.9102;animal:0.8589;horse:0.8589;mammal:0.8589
000000508101.jpg,liquid:0.9165;ocean:0.9165;water:0.9165;water_body:0.9165;people:0.6773;adult:0.6772;structure:0.2559;oar:0.2559
000000508312.jpg,structure:0.9250;cabinet:0.8423;furniture:0.8423;wood_processed:0.8237;machine:0.3524;appliance:0.3524;oven:0.3462;kitchen_oven:0.3345
000000508370.jpg,clothing:0.9255;people:0.8994;adult:0.8994;jeans:0.8726;machine:0.7969;vehicle:0.7905;bicycle:0.7905;jacket:0.7764
000000508482.jpg,machine:0.1272;atm:0.1118;vehicle:0.1013;train:0.1013;train_real:0.1013;structure:0.0926;train_station:0.0916;payphone:0.0513
000000508586.jpg,animal:0.9839;mammal:0.9839;ungulates:0.9839;zebra:0.9839;grass:0.8101;land:0.8101;outdoor:0.8101;sky:0.0134
000000508602.jpg,animal:0.3445;bird:0.3445;structure:0.3381;gull:0.3020;wood_natural:0.2781;plant:0.2642;shrub:0.2629;bridge:0.2495
000000508639.jpg,machine:0.5509;vehicle:0.5509;wagon:0.5508;outdoor:0.2926;structure:0.2434;building:0.2434;land:0.2376;grass:0.2375
000000508730.jpg,people:0.9344;child:0.9341;clothing:0.1541;swimsuit:0.1538;material:0.1034;textile:0.1030;interior_room:0.0982;bathroom:0.0982
000000508917.jpg,structure:0.9660;train_station:0.9507;machine:0.8262;vehicle:0.8262;train:0.8262;train_real:0.8262;people:0.8238;adult:0.8232
000000509008.jpg,machine:0.8455;automobile:0.8413;bus:0.8413;vehicle:0.8413;outdoor:0.7930;sky:0.7905;cloudy:0.7905;wheel:0.3764
000000509014.jpg,outdoor:0.9711;sky:0.9631;cloudy:0.9473;frozen:0.9414;liquid:0.9414;snow:0.9414;water:0.9414;people:0.9199
000000509131.jpg,food:0.6127;fruit:0.6127;citrus_fruit:0.5737;oranges:0.5728;apple:0.4355;mandarine:0.1689;structure:0.1535;wood_processed:0.1533
000000509258.jpg,structure:0.8654;outdoor:0.8429;land:0.8429;grass:0.7979;arch:0.7476;plant:0.7457;palm_tree:0.7456;tree:0.7456
000000509260.jpg,structure:0.9452;bookshelf:0.9082;wood_processed:0.7793;document:0.6187;book:0.6187;machine:0.2223;consumer_electronics:0.2223;computer:0.2219
000000509403.jpg,people:0.9456;grass:0.9272;land:0.9272;outdoor:0.9272;child:0.8721;adult:0.8511;plant:0.5773;foliage:0.5210
000000509451.jpg,people:0.9345;adult:0.9277;clothing:0.7426;hat:0.7326;headgear:0.7326;fedora:0.7192;child:0.5259;teen:0.3052
000000509656.jpg,animal:0.9805;mammal:0.9805;ungulates:0.9805;zebra:0.9805;outdoor:0.8697;land:0.8696;grass:0.8696;plant:0.3504
000000509699.jpg,people:0.8529;adult:0.8525;structure:0.7596;furniture:0.7569;cabinet:0.7563;material:0.7398;curtain:0.7319;textile:0.3645
000000509719.jpg,animal:0.4439;bird:0.4439;sparrow:0.4434;plant:0.3088;foliage:0.3088;structure:0.1404;wood_natural:0.1404;poultry:0.1165
000000509735.jpg,animal:0.9552;mammal:0.9552;ungulates:0.9552;giraffe:0.9229;zebra:0.7900;plant:0.4747;shrub:0.4741;outdoor:0.2283
000000509824.jpg,structure:0.9471;furniture:0.8882;sofa:0.8877;wood_processed:0.8335;pillow:0.7847;tool:0.7847;lamp:0.5967;light:0.5967
000000510095.jpg,people:0.8826;adult:0.8823;outdoor:0.8003;land:0.8003;grass:0.8003;plant:0.2738;shrub:0.2583;foliage:0.1760
000000510329.jpg,people:0.9248;adult:0.9248;structure:0.8413;fence:0.8369;outdoor:0.6165;sky:0.5517;cloudy:0.5488;land:0.4888
000000511076.jpg,people:0.8247;adult:0.8247;outdoor:0.5670;sky:0.5669;cloudy:0.5669;structure:0.4591;wood_processed:0.4084;fence:0.3601
000000511321.jpg,outdoor:0.9434;sky:0.9434;cloudy:0.9434;machine:0.6672;vehicle:0.6672;watercraft:0.6672;boat:0.6672;barge:0.6660
000000511384.jpg,outdoor:0.9838;sky:0.9558;cloudy:0.8901;land:0.8867;grass:0.8857;blue_sky:0.8633;people:0.5484;adult:0.5483
000000511398.jpg,cord:0.7695;leash:0.7695;clothing:0.1882;footwear:0.1882;shoes:0.1882;sneaker:0.1841;material:0.1162;textile:0.1162
000000511453.jpg,structure:0.9742;wood_processed:0.9741;food:0.9512;fries:0.9512;tableware:0.8057;utensil:0.8057;plate:0.7979;container:0.6582
000000511599.jpg,people:0.7627;adult:0.7627;outdoor:0.3889;land:0.3889;grass:0.3430;shore:0.3047;liquid:0.2499;water:0.2499
000000511647.jpg,outdoor:0.9352;sky:0.9343;blue_sky:0.8857;cloudy:0.7856;people:0.4004;structure:0.3709;adult:0.3513;building:0.3308
000000511760.jpg,outdoor:0.9097;grass:0.9097;land:0.9097;people:0.9052;adult:0.8408;child:0.7651;clothing:0.6895;jeans:0.6895
000000511999.jpg,adult:0.8667;people:0.8667;outdoor:0.8386;sky:0.8301;cloudy:0.7993;structure:0.7137;train_station:0.6914;machine:0.6902
000000512194.jpg,container:0.5957;vase:0.5957;plant:0.2053;flower:0.2031;marigold:0.2021;structure:0.1206;conveyance:0.1206;portal:0.1206
000000512248.jpg,outdoor:0.8810;sky:0.8804;cloudy:0.8735;structure:0.7243;conveyance:0.7212;portal:0.7212;window:0.7212;clock:0.6890
000000512330.jpg,appliance:0.9619;machine:0.9619;refrigerator:0.9619;container:0.6692;bottle:0.6494;jar:0.3875;structure:0.3104;wood_processed:0.3093
000000512403.jpg,container:0.7441;vase:0.7441;structure:0.6450;wood_processed:0.6450;material:0.4004;textile:0.4004;art:0.1837;painting:0.1724
000000512476.jpg,utensil:0.3736;tableware:0.3644;bowl:0.3640;structure:0.2672;wood_processed:0.2595;material:0.2210;textile:0.2209;interior_room:0.2122
000000512564.jpg,outdoor:0.9769;land:0.9452;road:0.9385;street:0.9385;sky:0.8599;blue_sky:0.8599;path:0.5626;machine:0.5349
000000512648.jpg,outdoor:0.9531;land:0.9531;grass:0.9531;structure:0.2714;animal:0.2122;mammal:0.2122;ungulates:0.2122;wood_natural:0.2114
000000512657.jpg,clothing:0.9297;jeans:0.9292;people:0.8326;adult:0.8296;structure:0.6337;wood_processed:0.5962;machine:0.4531;clock:0.4529
000000512776.jpg,recreation:0.8931;sport:0.8931;ballgames:0.8931;baseball:0.8931;clothing:0.7224;glove:0.6978;glove_other:0.6978;grass:0.5410
000000512836.jpg,outdoor:0.9238;sky:0.9238;storm:0.9238;blizzard:0.9238;frozen:0.7817;liquid:0.7817;snow:0.7817;water:0.7817
000000512929.jpg,structure:0.9384;wood_processed:0.9141;people:0.7894;child:0.7017;adult:0.6621;conveyance:0.6558;portal:0.6558;door:0.6514
000000512985.jpg,recreation:0.7520;sport:0.7520;sports_equipment:0.7520;wetsuit:0.7510;people:0.6821;adult:0.6821;liquid:0.6763;water:0.6763
000000513041.jpg,structure:0.9687;utensil:0.9596;tableware:0.9596;drinking_glass:0.9307;wood_processed:0.9194;drink:0.8760;liquid:0.8760;wine:0.8760
000000513181.jpg,outdoor:0.9932;sky:0.9932;cloudy:0.9629;blue_sky:0.9482;lake:0.6929;liquid:0.6929;water:0.6929;water_body:0.6929
000000513283.jpg,tableware:0.7319;utensil:0.7319;plate:0.7319;toy:0.4209;figurine:0.4209;structure:0.2524;wood_processed:0.2502;material:0.1904
000000513484.jpg,animal:0.9780;bear:0.9780;mammal:0.9780;grass:0.5669;land:0.5669;outdoor:0.5669;structure:0.4683;rocks:0.4680
000000513524.jpg,recreation:0.9736;sport:0.9736;sports_equipment:0.9598;wetsuit:0.9106;surfboard:0.8472;watersport:0.7583;surfing:0.7583;people:0.6982
000000513567.jpg,people:0.8952;adult:0.8950;outdoor:0.6335;clothing:0.6113;jeans:0.6113;structure:0.6019;building:0.6001;storefront:0.6001
000000513580.jpg,outdoor:0.9098;blue_sky:0.8838;sky:0.8838;machine:0.7725;vehicle:0.7725;aircraft:0.7705;airplane:0.7705;land:0.6626
000000513688.jpg,structure:0.8661;wood_processed:0.8491;furniture:0.5462;desk:0.4822;table:0.4382;cord:0.4312;phone:0.3440;machine:0.3386
000000514376.jpg,machine:0.9805;vehicle:0.9805;streetcar:0.9805;structure:0.9772;railroad:0.9771;tramway:0.9771;outdoor:0.9550;land:0.9212
000000514508.jpg,people:0.8404;adult:0.8403;clothing:0.3184;hat:0.3182;headgear:0.3182;fedora:0.3181;material:0.2146;brick:0.2083
000000514540.jpg,structure:0.8201;outdoor:0.7656;sign:0.7637;street_sign:0.7637;blue_sky:0.6763;sky:0.6763;building:0.6421;skyscraper:0.6421
000000514586.jpg,recreation:0.8880;sport:0.8880;ballgames:0.8794;baseball:0.8794;structure:0.8130;fence:0.8130;clothing:0.7304;headgear:0.7299
000000514797.jpg,outdoor:0.9577;sky:0.9501;people:0.9351;adult:0.9351;blue_sky:0.9224;structure:0.8715;liquid:0.8291;water:0.8291
000000514914.jpg,structure:0.8028;wood_processed:0.7017;toilet_seat:0.6514;tool:0.6514;bathroom:0.6484;interior_room:0.6484;conveyance:0.6145;portal:0.6145
000000514979.jpg,animal:0.8721;mammal:0.8721;elephant:0.8721;structure:0.5479;wood_natural:0.5479;outdoor:0.4534;grass:0.4534;land:0.4534
000000515025.jpg,outdoor:0.9565;land:0.9453;grass:0.9453;people:0.8447;adult:0.8447;structure:0.6899;wood_processed:0.6787;sky:0.6602
000000515077.jpg,structure:0.7876;people:0.7627;adult:0.7627;furniture:0.6757;table:0.6685;music:0.5694;speakers_music:0.5693;document:0.3821
000000515266.jpg,machine:0.8556;vehicle:0.8078;automobile:0.8078;truck:0.8062;wheel:0.6615;tire:0.6475;structure:0.4318;wood_processed:0.3911
000000515350.jpg,recreation:0.9282;sport:0.9282;watersport:0.9185;surfing:0.9185;sports_equipment:0.5708;surfboard:0.5708;liquid:0.2644;ocean:0.2644
000000515445.jpg,outdoor:0.9451;sky:0.9170;liquid:0.8330;water:0.8330;water_body:0.8330;ocean:0.8330;sunset_sunrise:0.8232;cloudy:0.8228
000000515577.jpg,frozen:0.9307;liquid:0.9307;snow:0.9307;water:0.9307;people:0.6665;adult:0.6665;recreation:0.2961;sport:0.2961
000000515579.jpg,adult:0.7456;people:0.7456;structure:0.5056;fence:0.5049;recreation:0.1462;sport:0.1458;conveyance:0.1409;stairs:0.1409
000000515828.jpg,grass:0.9316;land:0.9316;outdoor:0.9316;people:0.8919;adult:0.8916;structure:0.5855;fence:0.5854;recreation:0.3547
000000515982.jpg,recreation:0.9731;sport:0.9731;ballgames:0.9727;baseball:0.9727;outdoor:0.8291;grass:0.8291;land:0.8291;people:0.7930
000000516038.jpg,recreation:0.8897;ballgames:0.8896;baseball:0.8896;sport:0.8896;outdoor:0.8608;grass:0.8608;land:0.8608;people:0.7886
000000516143.jpg,outdoor:0.9618;sky:0.9546;machine:0.9479;automobile:0.9473;vehicle:0.9473;bus:0.9473;blue_sky:0.9277;cloudy:0.7666
000000516173.jpg,people:0.8086;adult:0.8086;recreation:0.7660;sport:0.7660;sports_equipment:0.7658;wetsuit:0.7500;liquid:0.6440;water:0.6440
000000516316.jpg,outdoor:0.9645;animal:0.9536;mammal:0.9536;ungulates:0.9536;zebra:0.9536;land:0.9146;grass:0.9146;sky:0.8620
000000516318.jpg,recreation:0.9937;sport:0.9937;sports_equipment:0.9652;surfing:0.9492;watersport:0.9492;surfboard:0.9214;wetsuit:0.8521;liquid:0.6938
000000516601.jpg,outdoor:0.9457;sky:0.9444;blue_sky:0.9395;frozen:0.9229;liquid:0.9229;snow:0.9229;water:0.9229;recreation:0.7442
000000516677.jpg,outdoor:0.9524;sky:0.9457;people:0.9229;adult:0.9229;liquid:0.8960;water:0.8960;frozen:0.8960;snow:0.8960
000000516708.jpg,outdoor:0.9334;sky:0.9330;cloudy:0.9209;structure:0.8549;sign:0.8541;street_sign:0.8540;blue_sky:0.6084;light:0.5770
000000516804.jpg,outdoor:0.7796;sky:0.7563;blue_sky:0.7563;land:0.5004;road:0.4912;street:0.4912;structure:0.3048;sign:0.3013
000000516871.jpg,material:0.6963;textile:0.6963;food:0.6422;vegetable:0.6421;broccoli:0.5322;tomato:0.5317;cucumber:0.3325;bean:0.2407
000000516916.jpg,machine:0.9552;computer:0.9552;consumer_electronics:0.9552;computer_keyboard:0.8940;structure:0.8788;computer_monitor:0.8452;furniture:0.8222;desk:0.8179
000000517056.jpg,people:0.9458;adult:0.9458;structure:0.8932;utensil:0.8029;tableware:0.8028;plate:0.8027;wood_processed:0.8008;conveyance:0.7480
000000517069.jpg,outdoor:0.9449;people:0.9302;adult:0.9302;sky:0.8902;cloudy:0.8750;land:0.8110;road:0.7979;street:0.7979
000000517523.jpg,machine:0.9316;aircraft:0.9316;airplane:0.9316;vehicle:0.9316;outdoor:0.7908;sky:0.7622;cloudy:0.7622;land:0.5332
000000517687.jpg,machine:0.9292;consumer_electronics:0.9292;structure:0.9136;wood_processed:0.9136;appliance:0.0498;document:0.0420;cord:0.0273;dial:0.0271
000000517832.jpg,structure:0.5001;furniture:0.4957;chair:0.4753;armchair:0.4753;material:0.4543;textile:0.4543;sofa:0.3147;wood_processed:0.2200
000000518213.jpg,grass:0.9087;land:0.9087;outdoor:0.9087;animal:0.8185;mammal:0.8185;ungulates:0.8185;cow:0.8184;plant:0.3641
000000518326.jpg,people:0.6688;adult:0.6670;celebration:0.4495;costume:0.4495;plant:0.4176;structure:0.4168;foliage:0.4150;fence:0.4121
000000518770.jpg,people:0.8872;adult:0.8389;child:0.7036;structure:0.6070;conveyance:0.5781;portal:0.5781;door:0.5781;material:0.5249
000000519039.jpg,outdoor:0.9315;land:0.9313;grass:0.9307;structure:0.9292;fence:0.9292;road:0.5369;road_other:0.5244;plant:0.4738
000000519208.jpg,animal:0.8467;mammal:0.8467;elephant:0.8467;people:0.7075;adult:0.7075;material:0.1799;textile:0.1799;canine:0.1011
000000519338.jpg,machine:0.8354;train:0.8354;train_real:0.8354;vehicle:0.8354;outdoor:0.6619;sky:0.6201;blue_sky:0.6201;grass:0.4768
000000519491.jpg,outdoor:0.8937;structure:0.8882;building:0.8882;tower:0.8882;clock_tower:0.8882;sky:0.4501;blue_sky:0.4443;clock:0.4163
000000519522.jpg,outdoor:0.9368;structure:0.9326;building:0.9326;clock_tower:0.9326;tower:0.9326;sky:0.4869;cloudy:0.4697;clock:0.4170
000000519569.jpg,structure:0.8369;furniture:0.7893;cabinet:0.7861;wood_processed:0.6396;container:0.4036;vase:0.4036;art:0.3281;decoration:0.3281
000000519611.jpg,animal:0.9526;bear:0.9526;mammal:0.9526;rocks:0.7817;structure:0.7817;outdoor:0.1812;land:0.1523;park:0.1523
000000519688.jpg,people:0.6974;adult:0.6973;clothing:0.4793;jacket:0.4792;animal:0.4714;ferret:0.4644;mammal:0.2344;skunk:0.2339
000000519764.jpg,animal:0.8906;cat:0.8906;feline:0.8906;mammal:0.8906;adult_cat:0.8906;structure:0.7118;wood_processed:0.6621;furniture:0.5239
000000520009.jpg,outdoor:0.9514;sky:0.9394;cloudy:0.9204;people:0.7285;adult:0.7285;machine:0.7252;vehicle:0.7252;automobile:0.7244
000000520077.jpg,container:0.6736;bottle:0.6675;document:0.5670;book:0.5669;carton:0.3103;tableware:0.1028;utensil:0.1028;drinking_glass:0.1028
000000520264.jpg,people:0.9258;adult:0.9258;structure:0.9124;furniture:0.8653;cabinet:0.8652;wood_processed:0.7354;machine:0.6687;appliance:0.6466
000000520301.jpg,land:0.7002;outdoor:0.7002;grass:0.7002;structure:0.6603;fence:0.6602;animal:0.5451;mammal:0.5451;canine:0.5451
000000520324.jpg,outdoor:0.9778;land:0.9268;grass:0.9268;sky:0.9058;cloudy:0.8711;machine:0.7827;vehicle:0.7827;aircraft:0.7827
000000520531.jpg,structure:0.9493;wood_processed:0.9150;animal:0.8897;cat:0.8897;feline:0.8897;mammal:0.8897;adult_cat:0.8896;document:0.8276
000000520659.jpg,structure:0.9300;domicile:0.9253;tent:0.9253;outdoor:0.9063;land:0.9063;grass:0.9062;plant:0.8921;foliage:0.8921
000000520707.jpg,structure:0.9788;fence:0.8853;people:0.8716;adult:0.8716;material:0.2535;textile:0.2507;container:0.1918;luggage:0.1918
000000520832.jpg,people:0.8047;adult:0.8047;outdoor:0.5136;structure:0.5041;building:0.4919;storefront:0.4919;land:0.3290;path:0.3258
000000520871.jpg,tableware:0.9180;utensil:0.9180;food:0.8867;pizza:0.8867;plate:0.8857;drinking_glass:0.7046;structure:0.5659;furniture:0.5581
000000520910.jpg,people:0.8120;adult:0.8120;structure:0.6272;furniture:0.5279;cabinet:0.5278;wood_processed:0.5269;material:0.2945;textile:0.2939
000000521052.jpg,art:0.7134;graffiti:0.7134;machine:0.3489;vehicle:0.3476;automobile:0.3476;structure:0.3277;conveyance:0.3228;portal:0.3228
000000521141.jpg,people:0.9346;adult:0.9346;outdoor:0.8973;land:0.8970;road:0.8799;street:0.8799;structure:0.8073;sign:0.8055
000000521231.jpg,animal:0.9600;bear:0.9600;mammal:0.9600;outdoor:0.7329;land:0.7329;grass:0.7329;structure:0.6655;rocks:0.6655
000000521259.jpg,people:0.8739;adult:0.8706;outdoor:0.8383;sky:0.7891;blue_sky:0.7891;land:0.6453;grass:0.6436;crowd:0.3770
000000521282.jpg,container:0.7144;vase:0.7144;plant:0.6330;flower:0.6330;daffodil:0.6328;art:0.4885;bouquet:0.4885;decoration:0.4885
000000521405.jpg,cord:0.3933;yarn:0.3933;material:0.2532;textile:0.2532;structure:0.1948;wood_processed:0.1948;tool:0.1339;scissors:0.1335
000000521509.jpg,lamp:0.9497;light:0.9497;people:0.8608;adult:0.8608;art:0.8099;decoration:0.7817;frame:0.7817;structure:0.6642
000000521540.jpg,tableware:0.8465;utensil:0.8465;plate:0.8462;food:0.5259;banana:0.5249;fruit:0.5249;material:0.2068;textile:0.2068
000000521601.jpg,tableware:0.2486;utensil:0.2486;bowl:0.2483;material:0.2261;textile:0.2261;structure:0.1423;wood_processed:0.1423;cup:0.0615
000000521717.jpg,people:0.8638;adult:0.8638;recreation:0.8619;sport:0.8619;ballgames:0.8594;tennis:0.8594;sports_equipment:0.3452;racquet:0.3452
000000521719.jpg,plant:0.6707;decorative_plant:0.6465;art:0.6204;decoration:0.6196;flag:0.6196;structure:0.5376;rocks:0.5332;foliage:0.4277
000000521819.jpg,land:0.9458;outdoor:0.9458;grass:0.9458;people:0.9285;adult:0.9282;clothing:0.5669;jeans:0.5669;crowd:0.2297
000000521956.jpg,people:0.7949;adult:0.7949;recreation:0.6665;sport:0.6665;ballgames:0.5801;tennis:0.5801;sports_equipment:0.5532;racquet:0.5532
000000522007.jpg,structure:0.9723;wood_processed:0.9155;furniture:0.8945;cabinet:0.8945;appliance:0.7827;machine:0.7827;stove:0.7197;refrigerator:0.5444
000000522156.jpg,plate:0.9033;tableware:0.9033;utensil:0.9033;food:0.7043;vegetable:0.7012;spinach:0.7012;cheese:0.2739;seed:0.1064
000000522393.jpg,boat:0.9272;machine:0.9272;sailboat:0.9272;vehicle:0.9272;watercraft:0.9272;liquid:0.7739;water:0.7739;water_body:0.7739
000000522638.jpg,toy:0.8882;stuffed_animals:0.8882;doll:0.0715;material:0.0344;textile:0.0344;figurine:0.0061;animal:0.0054;mammal:0.0054
